category,link,page,summary,timestamp,title,type
PERISTIWA,https://www.liputan6.com/news/read/4414507/sabtu-21-november-labuha-maluku-utara-diguncang-5-kali-gempa,13.0,"Gempa pertama di Kota Labuha terjadi pada pukul 09:14:41 WIB. Lindu berkekuatan magnitudo 4,4 dengan pusatnya berada di darat.",2020-11-21T21:09:57+07:00,"Sabtu 21 November, Labuha Maluku Utara Diguncang 5 Kali Gempa",hari-ini
BISNIS,https://www.liputan6.com/bisnis/read/4414880/jatuh-bangun-athia-kembangkan-cowrious-sempat-tutup-tapi-tak-patah-semangat,13.0,"Namun semenjak ada covid-19, Athia terpaksa harus menutup 2 toko offline Cowrious yang di Surabaya dan di Kuningan Jakarta.",2020-11-22T17:30:31+07:00,"Jatuh Bangun Athia Kembangkan Cowrious, Sempat Tutup tapi Tak Patah Semangat",hari-ini
LIGA INGGRIS,https://www.liputan6.com/bola/read/4414866/gelandang-mu-bicara-jujur-soal-insiden-penalti-lawan-west-brom,13.0,"MU sempat dihukum penalti saat melawan West Brom di laga lanjutan Liga Inggris. Namun, wasit David Coote membatalkan keputusannya.",2020-11-22T17:30:53+07:00,Gelandang MU Bicara Jujur soal Insiden Penalti Lawan West Brom,hari-ini
SULAWESI,https://www.liputan6.com/regional/read/4414214/strategi-kpu-sulteng-mengejar-target-partisipasi-pemilih-pilkada,13.0,KPU Sulteng menargetkan partisipasi pemilih pada Pilkada tahun 2020 di atas 50 persen. Situasi pendemi disebut menjadi tantangan tersendiri yang membuat sosialisasi dilakukan dengan cara berbeda.,2020-11-21T21:00:10+07:00,Strategi KPU Sulteng Mengejar Target Partisipasi Pemilih Pilkada,hari-ini
SHOWBIZ,https://www.liputan6.com/showbiz/read/4414857/live-streaming-sctv-sinetron-dari-jendela-smp-episode-minggu-22-november-2020,13.0,SCTV seperti biasa tayangkan Dari Jendela SMP mulai pukul 17.45 WIB.,2020-11-22T17:40:01+07:00,"Live Streaming SCTV Sinetron Dari Jendela SMP Episode Minggu, 22 November 2020",hari-ini
SURABAYA,https://surabaya.liputan6.com/read/4414677/kabar-duka-dari-kota-probolinggo-rais-syuriah-pcnu-wafat,13.0,Rais Syuriah PCNU Kota Probolinggo KH Abdul Aziz Fadhal wafat dalam usia 67 tahun.,2020-11-22T18:00:00+07:00,"Kabar Duka dari Kota Probolinggo, Rais Syuriah PCNU Wafat",hari-ini
NEWS,https://www.liputan6.com/news/read/4414730/video-disiksa-untuk-mencari-uang-akhirnya-anak-singa-ini-diselamatkan,13.0,"Seekor anak singa bernama Simba, hampir tewas ketika ditemukan oleh organisasi penyelamatan hak binatang. Simba disiksa oleh penculiknya hingga kakinya dipatahkan yang dimanfaatkan untuk mencari uang.",2020-11-22T18:00:00+07:00,"VIDEO: Disiksa untuk Mencari Uang, Akhirnya Anak Singa ini diselamatkan",hari-ini
SHOWBIZ,https://www.liputan6.com/showbiz/read/4414735/kejujuran-denny-sumargo-bikin-olivia-allan-jatuh-cinta,13.0,"Denny Sumargo dan Olivia menikah di Lembang, Jawa Barat, Sabtu, (21/11/2020) kemarin.",2020-11-22T18:00:00+07:00,Kejujuran Denny Sumargo Bikin Olivia Allan Jatuh Cinta,hari-ini
LIGA ITALIA,https://www.liputan6.com/bola/read/4414249/dapatkan-link-live-streaming-liga-italia-inter-vs-torino-di-vidio-22-november-2020,13.0,Tuan rumah patut bersyukur karena striker andalan Romelu Lukaku siap tampil di laga Inter vs Torino.,2020-11-22T18:00:27+07:00,"Dapatkan Link Live Streaming Liga Italia Inter vs Torino di Vidio, 22 November 2020",hari-ini
HEALTH INFO,https://www.liputan6.com/health/read/4412580/renang-dan-jenis-olahraga-lain-yang-cocok-untuk-pasien-paru-obstruksi-kronis,13.0,"Pengidap Penyakit Paru Obstruksi Kronis (PPOK) memiliki masalah saluran napas yang ditandai dengan hambatan aliran udara. Walau demikian, pengidap penyakit ini tetap bisa melakukan olahraga sesuai anjuran dokter.",2020-11-22T09:00:19+07:00,Renang dan Jenis Olahraga Lain yang Cocok untuk Pasien Paru Obstruksi Kronis,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414643/polisi-tangkap-pelaku-pembunuhan-pria-bersimbah-darah-di-tengah-jalan-tangerang,13.0,"Pelaku diamankan di daerah Pasar Kemis, Kabupaten Tangerang. Saat diamankan pun, pelaku tidak ada perlawanan dan mengakui perbuatannya.",2020-11-22T09:22:20+07:00,Polisi Tangkap Pelaku Pembunuhan Pria Bersimbah Darah di Tengah Jalan Tangerang,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414631/cegah-penyebaran-satgas-minta-kerelaan-masyarakat-untuk-tes-covid-19,13.0,Doni berharap dukungan dari tokoh-tokoh masyarakat untuk memutus mata rantai penyebaran Covid-19.,2020-11-22T08:41:28+07:00,"Cegah Penyebaran, Satgas Minta Kerelaan Masyarakat untuk Tes Covid-19",hari-ini
SURABAYA,https://surabaya.liputan6.com/read/4414551/top-3-surabaya-kasus-positif-covid-19-jatim-tambah-343-orang,13.0,"Berikut tiga artikel terpopuler di Surabaya yang dirangkum pada Minggu, 22 November 2020.",2020-11-22T10:00:13+07:00,Top 3 Surabaya: Kasus Positif COVID-19 Jatim Tambah 343 Orang,hari-ini
HOT,https://hot.liputan6.com/read/4414657/10-herbal-untuk-turunkan-tekanan-darah-mudah-ditemukan,13.0,Konsumsi herbal tertentu bisa turunkan tekanan darah.,2020-11-22T10:45:18+07:00,"10 Herbal untuk Turunkan Tekanan Darah, Mudah Ditemukan",hari-ini
INDIE,https://www.liputan6.com/showbiz/read/4414805/penyanyi-joshua-march-luncurkan-single-belahlah-dadaku,13.0,Joshua March sedang menempuh pendidikan di Amerika Serikat selama pandemi.,2020-11-22T05:20:55+07:00,Penyanyi Joshua March Luncurkan Single Belahlah Dadaku,hari-ini
CITIZEN6,https://www.liputan6.com/citizen6/read/4414669/top-3-remaja-13-tahun-dipaksa-menikah-dengan-pria-48-tahun,13.0,"Artikel tentang remaja 13 tahun yang dipaksa menikah dengan pria 48 tahun menjadi yang terpopuler di kanal Citizen6, Liputan6.com.",2020-11-22T11:00:01+07:00,Top 3: Remaja 13 Tahun Dipaksa Menikah dengan Pria 48 Tahun,hari-ini
REGIONAL,https://www.liputan6.com/regional/read/4412270/video-mantan-pramugari-berwiraswasta-berjualan-roti-canai,14.0,"Seorang mantan pramugari keluar dari tempat kerjanya dan berwiraswasta berjualan roti Canai. Kisah wanita mantan pramugari ini viral di sosmed, dan membuat jualannya laris.",2020-11-22T12:00:00+07:00,VIDEO: Mantan Pramugari Berwiraswasta Berjualan Roti Canai,hari-ini
MUSIK,https://www.liputan6.com/showbiz/read/4414529/band-treasure-hiding-kembali-dengan-menjauh,14.0,Band Treasure Hiding yang dibentuk pada 2011 lalu mengeluarkan single yang lebih segar.,2020-11-22T15:30:00+07:00,Band Treasure Hiding Kembali dengan Menjauh,hari-ini
PILKADA,https://www.liputan6.com/pilkada/read/4414890/survei-voxpol-pemilih-rasional-di-pilkada-sumbar-465-persen,14.0,"Voxpol Center Research and Consulting merilis hasil penelitiannya terkait Pilkada 2020, di Sumatera Barat.",2020-11-22T18:30:11+07:00,"Survei Voxpol: Pemilih Rasional di Pilkada Sumbar 46,5 Persen",hari-ini
OTO NEWS,https://www.liputan6.com/otomotif/read/4414495/ikuti-pp-732019-anggota-gaikindo-siapkan-mobil-ramah-lingkungan-untuk-keperluan-domestik-dan-ekspor,14.0,"Mobil listrik atau kendaraan ramah lingkungan tengah berkembang pesat saat ini. Hal tersebut, sebagai komitmen untuk menurunkan emisi gas rumah kaca dan juga konsumsi bahan bakar fosil.",2020-11-22T17:10:09+07:00,"Ikuti PP 73/2019, Anggota Gaikindo Siapkan Mobil Ramah Lingkungan untuk Keperluan Domestik...",hari-ini
SURABAYA,https://surabaya.liputan6.com/read/4414221/video-pegawai-bengkel-tewas-tertembak-pemilik-senapan-rakitan-jadi-tersangka,14.0,"Polisi Resor Ngawi, Jawa Timur, sudah menetapkan tersangka pemilik senapan rakitan dalam kasus penembakan yang menewaskan seorang karyawan bengkel mobil.",2020-11-21T23:40:21+07:00,"VIDEO: Pegawai Bengkel Tewas Tertembak, Pemilik Senapan Rakitan Jadi Tersangka",hari-ini
HOT,https://hot.liputan6.com/read/4414836/20-anak-kecil-lucu-dan-tingkahnya-yang-menggemaskan-dan-konyol,14.0,Anak memang memiliki energi dan kreativitas tinggi.,2020-11-22T15:55:48+07:00,20 Anak Kecil Lucu dan Tingkahnya yang Menggemaskan dan Konyol,hari-ini
SURABAYA,https://surabaya.liputan6.com/read/4414546/bpbd-kota-madiun-aktifkan-kembali-alat-deteksi-dini-di-tiga-titik-rawan-banjir,14.0,"Saat lampu pada alat EWS menyala berwarna merah dan sirine berbunyi, sudah dapat dipastikan hal tersebut sebagai tanda siaga.",2020-11-22T16:00:00+07:00,BPBD Kota Madiun Aktifkan Kembali Alat Deteksi Dini di Tiga Titik Rawan Banjir,hari-ini
JAWA TENGAH - DIY,https://www.liputan6.com/regional/read/4414587/kata-koordinator-usai-aksi-tolak-rizieq-shihab-dibubarkan-polisi-di-solo,14.0,"Ia mengatakan penertiban aksi tolak Rizieq Shihab tersebut tidak lepas dari realita bahwa akhir-akhir ini angka persebaran COVID-19 makin tinggi, termasuk juga di Kota Solo",2020-11-22T18:00:11+07:00,Kata Koordinator Usai Aksi Tolak Rizieq Shihab Dibubarkan Polisi di Solo,hari-ini
Jangan Asal Renovasi Rumah Jika Tak Memiliki Kemampuan Mumpuni,https://www.liputan6.com/lifestyle/read/4414708/jangan-asal-renovasi-rumah-jika-tak-memiliki-kemampuan-mumpuni,14.0,SPONSORED,,Jangan Asal Renovasi Rumah Jika Tak Memiliki Kemampuan Mumpuni,hari-ini
BISNIS,https://www.liputan6.com/bisnis/read/4414825/tips-kelola-keuangan-di-tengah-resesi-cash-is-king,14.0,"Di tengah resesi, atur ulang prioritas keuangan hanya untuk kebutuhan mendesak.",2020-11-22T18:00:21+07:00,"Tips Kelola Keuangan di Tengah Resesi, Cash is King?",hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414586/cuaca-jakarta-hari-ini-waspada-hujan-disertai-petir-siang-nanti,14.0,"Namun, pagi ini cuaca cerah berawan akan menyelimuti seluruh wilayah Jabodetabek dan sekitarnya.",2020-11-22T06:15:05+07:00,Cuaca Jakarta Hari Ini: Waspada Hujan Disertai Petir Siang Nanti,hari-ini
HOT,https://hot.liputan6.com/read/4414717/7-potret-kevin-aprilio-dan-vicy-setelah-menikah-tidur-di-pelukan-saat-main-piano,14.0,Kemesraan Kevin Aprilio dan Vicy Melanie setelah menikah sukses mencuri perhatian.,2020-11-22T13:20:33+07:00,"7 Potret Kevin Aprilio dan Vicy Setelah Menikah, Tidur di Pelukan saat Main Piano",hari-ini
CITIZEN6,https://www.liputan6.com/citizen6/read/4414767/7-potret-menggemaskan-kucing-saat-berulah-bikin-elus-dada,14.0,Berikut deretan potret ketika kucing sedang berulah yang bikin kita elus dada melihatnya.,2020-11-22T16:00:01+07:00,"7 Potret Menggemaskan Kucing Saat Berulah, Bikin Elus Dada",hari-ini
KALIMANTAN,https://www.liputan6.com/regional/read/4414565/tujuh-kota-di-kaltim-status-merah-covid-19,14.0,Tujuh kota/kabupaten di Kalimantan Timur (Kaltim) berstatus merah pandemi virus covid 19. Di kawasan ini dipastikan terdapat setidaknya 51 orang pasien positif masih menjalani perawatan.,2020-11-22T16:00:05+07:00,Tujuh Kota di Kaltim Status Merah Covid 19,hari-ini
SURABAYA,https://surabaya.liputan6.com/read/4414517/menekuni-hobi-bikin-bonsai-kelapa-hingga-jadi-peluang-usaha,14.0,"Polisi di Lamongan, Jawa Timur memiliki hobi membuat dan merawat bonsai kelapa hingga dapat dijual.",2020-11-22T06:00:26+07:00,Menekuni Hobi Bikin Bonsai Kelapa hingga Jadi Peluang Usaha,hari-ini
GADGET,https://www.liputan6.com/tekno/read/4413587/motorola-moto-g-play-2021-muncul-di-geekbench,14.0,"Motorola sedang menyiapkan sejumlah smartphone baru. Salah satunya dilaporkan muncul di benchmark platform, Geekbench.",2020-11-22T16:00:31+07:00,Motorola Moto G Play (2021) Muncul di Geekbench,hari-ini
SURABAYA,https://surabaya.liputan6.com/read/4414544/bawaslu-jatim-tegaskan-halangi-petugas-pemilu-terancam-pidana,14.0,Ketentuan pidana KUHP karena dalam peristiwa yang menimpa Panitia Pengawas Kecamatan Mangaran itu ada indikasi ancaman berupa penganiayaan.,2020-11-22T14:00:00+07:00,Bawaslu Jatim Tegaskan Halangi Petugas Pemilu Terancam Pidana,hari-ini
SUMATERA,https://www.liputan6.com/regional/read/4414579/bocah-perempuan-ini-cerita-ke-ibu-guru-diperkosa-ayah-angkatnya,14.0,"Kasus pemerkosaan ini terungkap setelah korban bernama Bulan (10) --bukan nama sebenarnya-- menceritakan peristiwa pilu yang ia alami, kepada ibu gurunya di sekolah",2020-11-22T14:00:12+07:00,Bocah Perempuan Ini Cerita ke Ibu Guru Diperkosa Ayah Angkatnya,hari-ini
HOT,https://hot.liputan6.com/read/4414764/45-kata-kata-galau-tapi-lucu-hibur-hati-yang-sedih,14.0,Galau tak harus diratapi dengan sedih.,2020-11-22T14:10:14+07:00,"45 Kata-Kata Galau tapi Lucu, Hibur Hati yang Sedih",hari-ini
CITIZEN6,https://www.liputan6.com/citizen6/read/4413680/viral-momen-apes-wanita-salah-pilih-maskara-luntur-saat-kehujanan,14.0,"Kejadian memalukan ini dialami oleh wanita cantik ini ketika kehujanan, berikut ulasannya.",2020-11-22T10:00:00+07:00,"Viral Momen Apes Wanita Salah Pilih Maskara, Luntur Saat Kehujanan",hari-ini
OTO NEWS,https://www.liputan6.com/otomotif/read/4414511/juara-dunia-motogp-suzuki-kasih-diskon-seluruh-produk-suku-cadang,15.0,"Memperingati kemenangan Joan Mir sebagai juara dunia MotoGP musim 2020, PT Suzuki Indomobil Sales (SIS) memberikan penawaran spesial berupa potongan harga suku cadang.",2020-11-22T16:10:10+07:00,"Juara Dunia MotoGP, Suzuki Kasih Diskon Seluruh Produk Suku Cadang",hari-ini
FOKUS,https://www.liputan6.com/tv/read/4414659/fokus-pagi-kebakaran-toko-suku-cadang-kendaraan,15.0,"Fokus Pagi mengangkat beberapa tema di antaranya, Kebakaran Toko Suku Cadang Kendaraan, Pencarian Korban Tambang Emas Ilegal, Terjangan Angin Puting Beliung, Pengungsi Gunung Merapi.",2020-11-22T10:12:01+07:00,Fokus Pagi : Kebakaran Toko Suku Cadang Kendaraan,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414651/motivasi-pelaku-umkm-terus-berkarya-pemerintah-gelar-anugerah-bangga-buatan-indonesia,15.0,"Para pelaku usaha akan diberikan penghargaan dalam 11 kategori yakni yaitu fashion, kriya, kuliner, film, animasi, musik, aplikasi, game, manufaktur, kecantikan dan kebugaran, serta event.",2020-11-22T09:54:47+07:00,"Motivasi Pelaku UMKM Terus Berkarya, Pemerintah Gelar Anugerah Bangga Buatan Indonesia",hari-ini
OTO NEWS,https://www.liputan6.com/otomotif/read/4414670/dihajar-pandemi-bisnis-jalan-tol-tetap-berjalan-baik-di-indonesia,15.0,"Pandemi virus Corona Covid-19 menghajar sebagian besar lini industri di Tanah Air. Namun, untuk bisnis transportasi, seperti jalan tol, ternyata tidak berdampak signifikan",2020-11-22T15:10:11+07:00,"Dihajar Pandemi, Bisnis Jalan Tol Tetap Berjalan Baik di Indonesia",hari-ini
JAWA TENGAH - DIY,https://www.liputan6.com/regional/read/4414585/hujan-tangisan-di-pinggir-kali-sungapan-kebumen-pada-petang-nan-suram,15.0,"Kegemarannya berenang di sungai, berujung maut. Ia ditemukan meninggal dunia di sebuah kali sesaat setelah warga melihatnya berenang",2020-11-22T17:00:09+07:00,Hujan Tangisan di Pinggir Kali Sungapan Kebumen pada Petang Nan Suram,hari-ini
BANK,https://www.liputan6.com/bisnis/read/4414798/ternyata-ini-alasan-bunga-kredit-tak-turun-meski-bi-rate-dipangkas,15.0,BI tidak bisa meminta perbankan terburu-buru untuk menurunkan suku bunga kredit.,2020-11-22T17:00:07+07:00,"Ternyata, Ini Alasan Bunga Kredit Tak Turun Meski BI Rate Dipangkas",hari-ini
HOLLYWOOD,https://www.liputan6.com/showbiz/read/4414768/digarap-disney-deadpool-3-tetap-akan-tonjolkan-kekerasan-ekstrem,15.0,Laporan terbaru menyiratkan Disney melalui Marvel Studios tidak akan mengubah konsep Deadpool 3.,2020-11-22T18:30:00+07:00,"Digarap Disney, Deadpool 3 Tetap Akan Tonjolkan Kekerasan Ekstrem",hari-ini
FOKUS,https://www.liputan6.com/tv/read/4414745/fokus-penegakan-aturan-protokol-kesehatan,15.0,"Fokus edisi (22/11) menyajikan tema-tema di antaranya, Penegakan Aturan Protokol Kesehatan, Dampak Aktivitas Merapi, Main Seru Di Akhir Pekan.",2020-11-22T13:11:31+07:00,Fokus : Penegakan Aturan Protokol Kesehatan,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414741/tes-usap-covid-19-keluarga-rizieq-shihab-polisi-gandeng-dinkes-dki,15.0,"Margiyono, membenarkan, pihaknya akan menggandeng Dinas Kesehatan DKI Jakarta, untuk tes usap Rizieq.",2020-11-22T13:19:37+07:00,"Tes Usap Covid-19 Keluarga Rizieq Shihab, Polisi Gandeng Dinkes DKI",hari-ini
EKONOMI,https://www.liputan6.com/bisnis/read/4414681/fakta-fakta-vaksin-covid-19-disuntikkan-awal-2021-dan-tak-semua-dapat-gratis,15.0,Jokowi mengatakan bahwa pemerintah mengupayakan vaksin Covid-19 bisa tiba di Indonesia pada akhir November 2020.,2020-11-22T11:00:36+07:00,"Fakta-Fakta Vaksin Covid-19, Disuntikkan Awal 2021 dan Tak Semua Dapat Gratis",hari-ini
SURABAYA,https://surabaya.liputan6.com/read/4414535/deretan-taman-hutan-raya-di-surabaya-jadi-tempat-wisata-hingga-edukasi,15.0,Di Surabaya terdapat sejumlah taman hutan raya dan kebun mangrove yang juga digunakan sebagai tempat wisata.,2020-11-22T08:00:09+07:00,"Deretan Taman Hutan Raya di Surabaya, Jadi Tempat Wisata hingga Edukasi",hari-ini
HOT,https://hot.liputan6.com/read/4414694/selamatkan-siswa-yang-tenggelam-di-sungai-aksi-diplomat-ini-banjir-pujian,15.0,Aksi diplomat menolong siswa yang tenggelam ini banjir pujian warganet.,2020-11-22T11:55:02+07:00,"Selamatkan Siswa yang Tenggelam di Sungai, Aksi Diplomat Ini Banjir Pujian",hari-ini
SURABAYA,https://surabaya.liputan6.com/read/4414193/video-seorang-pemancing-di-lumajang-hilang-terseret-ombak-pantai-selatan,15.0,"Inilah video rekaman warga ketika Sampurno, warga Desa Klanting, Lumajang, Jawa Timur, yang tengah memancing ikan di laut pantai selatan, lalu terseret gelombang tinggi pada Kamis, 19 November 2020.",2020-11-21T21:00:12+07:00,VIDEO: Seorang Pemancing di Lumajang Hilang Terseret Ombak Pantai Selatan,hari-ini
HOT,https://hot.liputan6.com/read/4414789/potret-7-seleb-wanita-saat-bangun-tidur-tetap-tuai-pujian,15.0,Penampilan para seleb wanita saat bangun tidur ini sempat curi perhatian netizen.,2020-11-22T15:25:07+07:00,"Potret 7 Seleb Wanita saat Bangun Tidur, Tetap Tuai Pujian",hari-ini
CITIZEN6,https://www.liputan6.com/citizen6/read/4414704/viral-curhatan-wanita-yang-gagal-diterima-kerja-karena-jerawat,15.0,Belum lama ini viral curhatan wanita yang gagal diterima kerja karena jerawat yang diderita,2020-11-22T12:00:01+07:00,Viral Curhatan Wanita yang Gagal Diterima Kerja karena Jerawat,hari-ini
HOT,https://hot.liputan6.com/read/4414727/8-potret-mesra-tata-janeeta-dan-brotoseno-umumkan-kehamilan,15.0,Tata Janeeta umumkan kehamilannya di usia 38 tahun.,2020-11-22T14:30:18+07:00,"8 Potret Mesra Tata Janeeta dan Brotoseno, Umumkan Kehamilan",hari-ini
HEALTH INFO,https://www.liputan6.com/health/read/4411822/trik-dari-dokter-bedah-agar-kacamata-tidak-berkabut-saat-memakai-masker,15.0,"Jika Anda adalah pengguna kacamata, mungkin tahu betul betapa menyebalkannya ketika kacamata berkabut saat memakai masker. Nah, dokter memberi tahu triknya melalui postingan di twitter yang menjadi viral.",2020-11-22T17:00:00+07:00,Trik dari Dokter Bedah agar Kacamata Tidak Berkabut saat Memakai Masker,hari-ini
LIGA ITALIA,https://www.liputan6.com/bola/read/4414611/klasemen-liga-italia-juventus-tempel-ketat-ac-milan,15.0,"Menempati posisi kedua, Juventus kini hanya tertinggal satu poin dengan AC Milan yang berada di puncak klasemen sementara Liga Italia.",2020-11-22T07:30:07+07:00,Klasemen Liga Italia : Juventus Tempel Ketat AC Milan,hari-ini
EKONOMI,https://www.liputan6.com/bisnis/read/4414837/sri-mulyani-ekonomi-negara-g20-mulai-pulih-tapi-masih-sangat-rapuh,15.0,Sri Mulyani menekankan pentingnya peranan lembaga multilateral dalam memberikan dukungan pendanaan bagi negara-negara berkembang atau negara miskin.,2020-11-22T15:30:45+07:00,"Sri Mulyani: Ekonomi Negara G20 Mulai Pulih, Tapi Masih Sangat Rapuh",hari-ini
HOT,https://hot.liputan6.com/read/4414654/7-potret-enzy-storia-tanpa-makeup-tetap-manis-dan-menawan,15.0,Enzy Storia baru-baru ini curi perhatian netizen karena mengunggah foto tanpa makeup saat bangun tidur di Instagram.,2020-11-22T10:10:47+07:00,"7 Potret Enzy Storia Tanpa Makeup, Tetap Manis dan Menawan",hari-ini
HOT,https://hot.liputan6.com/read/4410800/6-status-whatsapp-orang-ketahuan-bohong-ini-pasti-bikin-malu,1.0,"Ingin cari perhatian, tapi malah ketahuan bohong. Malu banget deh!",2020-11-17T19:15:01+07:00,6 Status WhatsApp Orang Ketahuan Bohong Ini Pasti Bikin Malu,minggu-ini
HOT,https://hot.liputan6.com/read/4413910/kumpulan-gambar-gambar-lucu-dan-aneh-yang-bikin-ngakak,1.0,Kumpulan gambar-gambar lucu dan aneh bisa membuat kamu tertawa terbahak-bahak.,2020-11-20T21:35:30+07:00,Kumpulan Gambar-Gambar Lucu dan Aneh yang Bikin Ngakak,minggu-ini
HOT,https://hot.liputan6.com/read/4412311/25-singkatan-lucu-bahasa-jawa-yang-bikin-ketawa-jadi-hiburan,1.0,Singkatan lucu bahasa Jawa bisa menjadi hiburan di kala sendirian.,2020-11-19T10:50:50+07:00,"25 Singkatan Lucu Bahasa Jawa yang Bikin Ketawa, Jadi Hiburan",minggu-ini
